ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Notes
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Container.SpaceFreeMB,Rule,MSSQL on Windows: Memory-Optimized Data Filegroup container free space (MB),Collects the amount of free space available for the Memory-Optimized Data Filegroup container (in Megabytes).,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Container.SpaceFreePercent,Rule,MSSQL on Windows: Memory-Optimized Data Filegroup container free space (%),"Collects the amount of free space available in the Memory-Optimized Data Filegroup container, expressed as percentage of the sum of disk free space and the size of data stored in the Memory-Optimized Data Filegroup container.",AzureMaxFileSizeMB,int,1048576,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Container.SpaceFreePercent,Rule,MSSQL on Windows: Memory-Optimized Data Filegroup container free space (%),"Collects the amount of free space available in the Memory-Optimized Data Filegroup container, expressed as percentage of the sum of disk free space and the size of data stored in the Memory-Optimized Data Filegroup container.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Container.SpaceFreePercent,Rule,MSSQL on Windows: Memory-Optimized Data Filegroup container free space (%),"Collects the amount of free space available in the Memory-Optimized Data Filegroup container, expressed as percentage of the sum of disk free space and the size of data stored in the Memory-Optimized Data Filegroup container.",IntervalSeconds,int,900,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Container.SpaceFreePercent,Rule,MSSQL on Windows: Memory-Optimized Data Filegroup container free space (%),"Collects the amount of free space available in the Memory-Optimized Data Filegroup container, expressed as percentage of the sum of disk free space and the size of data stored in the Memory-Optimized Data Filegroup container.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Container.SpaceFreePercent,Rule,MSSQL on Windows: Memory-Optimized Data Filegroup container free space (%),"Collects the amount of free space available in the Memory-Optimized Data Filegroup container, expressed as percentage of the sum of disk free space and the size of data stored in the Memory-Optimized Data Filegroup container.",SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Container.SpaceFreePercent,Rule,MSSQL on Windows: Memory-Optimized Data Filegroup container free space (%),"Collects the amount of free space available in the Memory-Optimized Data Filegroup container, expressed as percentage of the sum of disk free space and the size of data stored in the Memory-Optimized Data Filegroup container.",TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.ActiveTransactions,Rule,MSSQL on Windows: DB Active Transactions Count,MSSQL on Windows DBs Active Transactions performance collection rule,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.ActiveTransactions,Rule,MSSQL on Windows: DB Active Transactions Count,MSSQL on Windows DBs Active Transactions performance collection rule,IntervalSeconds,int,900,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.ActiveTransactions,Rule,MSSQL on Windows: DB Active Transactions Count,MSSQL on Windows DBs Active Transactions performance collection rule,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.ActiveTransactions,Rule,MSSQL on Windows: DB Active Transactions Count,MSSQL on Windows DBs Active Transactions performance collection rule,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveConnectionsCount,Rule,MSSQL on Windows: DB Active Connections Count,SQL on Windows DBs Active Connections performance collection rule,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveConnectionsCount,Rule,MSSQL on Windows: DB Active Connections Count,SQL on Windows DBs Active Connections performance collection rule,IntervalSeconds,int,900,900,600,300,120,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveConnectionsCount,Rule,MSSQL on Windows: DB Active Connections Count,SQL on Windows DBs Active Connections performance collection rule,SqlTimeoutSeconds,string,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveConnectionsCount,Rule,MSSQL on Windows: DB Active Connections Count,SQL on Windows DBs Active Connections performance collection rule,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveConnectionsCount,Rule,MSSQL on Windows: DB Active Connections Count,SQL on Windows DBs Active Connections performance collection rule,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveRequestsCount,Rule,MSSQL on Windows: DB Active Requests Count,SQL on Windows DBs Active Requests performance collection rule,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveRequestsCount,Rule,MSSQL on Windows: DB Active Requests Count,SQL on Windows DBs Active Requests performance collection rule,IntervalSeconds,int,900,900,600,300,120,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveRequestsCount,Rule,MSSQL on Windows: DB Active Requests Count,SQL on Windows DBs Active Requests performance collection rule,SqlTimeoutSeconds,string,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveRequestsCount,Rule,MSSQL on Windows: DB Active Requests Count,SQL on Windows DBs Active Requests performance collection rule,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveRequestsCount,Rule,MSSQL on Windows: DB Active Requests Count,SQL on Windows DBs Active Requests performance collection rule,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveSessionsCount,Rule,MSSQL on Windows: DB Active Sessions Count,SQL on Windows DBs Active Sessions performance collection rule,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveSessionsCount,Rule,MSSQL on Windows: DB Active Sessions Count,SQL on Windows DBs Active Sessions performance collection rule,IntervalSeconds,int,900,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveSessionsCount,Rule,MSSQL on Windows: DB Active Sessions Count,SQL on Windows DBs Active Sessions performance collection rule,SqlTimeoutSeconds,string,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveSessionsCount,Rule,MSSQL on Windows: DB Active Sessions Count,SQL on Windows DBs Active Sessions performance collection rule,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBActiveSessionsCount,Rule,MSSQL on Windows: DB Active Sessions Count,SQL on Windows DBs Active Sessions performance collection rule,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskReadLatency,Rule,MSSQL on Windows: DB Disk Read Latency (ms),Collects maximum disk Read latency from all logical disks which host database files.,Enabled,bool,FALSE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskReadLatency,Rule,MSSQL on Windows: DB Disk Read Latency (ms),Collects maximum disk Read latency from all logical disks which host database files.,IntervalSeconds,int,900,900,600,300,120,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskReadLatency,Rule,MSSQL on Windows: DB Disk Read Latency (ms),Collects maximum disk Read latency from all logical disks which host database files.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskReadLatency,Rule,MSSQL on Windows: DB Disk Read Latency (ms),Collects maximum disk Read latency from all logical disks which host database files.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskReadLatency,Rule,MSSQL on Windows: DB Disk Read Latency (ms),Collects maximum disk Read latency from all logical disks which host database files.,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskWriteLatency,Rule,MSSQL on Windows: DB Disk Write Latency (ms),Collects maximum disk Write latency from all logical disks which host database files.,Enabled,bool,FALSE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskWriteLatency,Rule,MSSQL on Windows: DB Disk Write Latency (ms),Collects maximum disk Write latency from all logical disks which host database files.,IntervalSeconds,int,900,900,600,300,120,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskWriteLatency,Rule,MSSQL on Windows: DB Disk Write Latency (ms),Collects maximum disk Write latency from all logical disks which host database files.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskWriteLatency,Rule,MSSQL on Windows: DB Disk Write Latency (ms),Collects maximum disk Write latency from all logical disks which host database files.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.DBDiskWriteLatency,Rule,MSSQL on Windows: DB Disk Write Latency (ms),Collects maximum disk Write latency from all logical disks which host database files.,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsAllocatedFreeSpaceMB,Rule,MSSQL on Windows: DB Allocated Free Space (MB),SQL on Windows DB Allocated Free Space (MB) performance collection rule,AzureMaxFileSizeMB,int,1048576,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsAllocatedFreeSpaceMB,Rule,MSSQL on Windows: DB Allocated Free Space (MB),SQL on Windows DB Allocated Free Space (MB) performance collection rule,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsAllocatedFreeSpaceMB,Rule,MSSQL on Windows: DB Allocated Free Space (MB),SQL on Windows DB Allocated Free Space (MB) performance collection rule,IntervalSeconds,int,900,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsAllocatedFreeSpaceMB,Rule,MSSQL on Windows: DB Allocated Free Space (MB),SQL on Windows DB Allocated Free Space (MB) performance collection rule,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsAllocatedFreeSpaceMB,Rule,MSSQL on Windows: DB Allocated Free Space (MB),SQL on Windows DB Allocated Free Space (MB) performance collection rule,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsAllocatedFreeSpaceMB,Rule,MSSQL on Windows: DB Allocated Free Space (MB),SQL on Windows DB Allocated Free Space (MB) performance collection rule,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsDiskFreeSpaceMB,Rule,MSSQL on Windows: DB Free Outer Space (MB),SQL on Windows DBs Free Outer Space (MB) performance collection rule,AzureMaxFileSizeMB,int,1048576,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsDiskFreeSpaceMB,Rule,MSSQL on Windows: DB Free Outer Space (MB),SQL on Windows DBs Free Outer Space (MB) performance collection rule,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsDiskFreeSpaceMB,Rule,MSSQL on Windows: DB Free Outer Space (MB),SQL on Windows DBs Free Outer Space (MB) performance collection rule,IntervalSeconds,int,900,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsDiskFreeSpaceMB,Rule,MSSQL on Windows: DB Free Outer Space (MB),SQL on Windows DBs Free Outer Space (MB) performance collection rule,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsDiskFreeSpaceMB,Rule,MSSQL on Windows: DB Free Outer Space (MB),SQL on Windows DBs Free Outer Space (MB) performance collection rule,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsDiskFreeSpaceMB,Rule,MSSQL on Windows: DB Free Outer Space (MB),SQL on Windows DBs Free Outer Space (MB) performance collection rule,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsSize,Rule,MSSQL on Windows: DB Allocated Space (MB),Collect database allocated size,AzureMaxFileSizeMB,int,1048576,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsSize,Rule,MSSQL on Windows: DB Allocated Space (MB),Collect database allocated size,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsSize,Rule,MSSQL on Windows: DB Allocated Space (MB),Collect database allocated size,IntervalSeconds,int,900,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsSize,Rule,MSSQL on Windows: DB Allocated Space (MB),Collect database allocated size,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsSize,Rule,MSSQL on Windows: DB Allocated Space (MB),Collect database allocated size,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsSize,Rule,MSSQL on Windows: DB Allocated Space (MB),Collect database allocated size,TimeoutSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.CollectionRule.Database.RowsSpaceFree,Rule,MSSQL on Windows: DB Free Space Total (MB),"The amount of space left in database for all files in all Filegroups for this database in megabytes. Also, includes space left on media hosting a file with autogrowth enabled. 
Please note that this rule collects metrics for ROWS data only. Metrics for FILESTREAM and for Memory-Optimized Data data are ignored.",AzureMaxFileSizeMB,int,1048576,,,,,
